County,DateDT,Positive,Negative,x,y
Mono,2024-12-28,1,0,-118.883903075533,37.9384012593246
Mono,2025-01-04,1,0,-118.883903075533,37.9384012593246
Mono,2025-01-11,1,0,-118.883903075533,37.9384012593246
Mono,2025-01-18,1,0,-118.883903075533,37.9384012593246
Mono,2025-01-25,1,0,-118.883903075533,37.9384012593246
Mono,2025-02-01,0,1,-118.883903075533,37.9384012593246
Mono,2025-02-08,1,0,-118.883903075533,37.9384012593246
Mono,2025-02-15,0,1,-118.883903075533,37.9384012593246
Mono,2025-02-22,1,0,-118.883903075533,37.9384012593246
Mono,2025-03-01,0,1,-118.883903075533,37.9384012593246
Mono,2025-03-08,0,1,-118.883903075533,37.9384012593246
Mono,2025-03-15,0,1,-118.883903075533,37.9384012593246
Mono,2025-03-22,0,1,-118.883903075533,37.9384012593246
Mono,2025-03-29,0,1,-118.883903075533,37.9384012593246
Mono,2025-04-05,0,1,-118.883903075533,37.9384012593246
Mono,2025-04-12,0,1,-118.883903075533,37.9384012593246
Mono,2025-04-19,0,1,-118.883903075533,37.9384012593246
Mono,2025-04-26,0,1,-118.883903075533,37.9384012593246
Mono,2025-05-03,0,1,-118.883903075533,37.9384012593246
Mono,2025-05-10,0,1,-118.883903075533,37.9384012593246
Mono,2025-05-17,0,1,-118.883903075533,37.9384012593246
Mono,2025-05-24,0,1,-118.883903075533,37.9384012593246
Mono,2025-05-31,0,1,-118.883903075533,37.9384012593246
Mono,2025-06-07,0,1,-118.883903075533,37.9384012593246
Mono,2025-06-14,0,1,-118.883903075533,37.9384012593246
Mono,2025-06-21,0,1,-118.883903075533,37.9384012593246
Mono,2025-06-28,0,1,-118.883903075533,37.9384012593246
Monterey,2024-10-12,0,1,-121.306645936181,36.2394530135304
Monterey,2024-10-19,0,1,-121.306645936181,36.2394530135304
Monterey,2024-10-26,1,0,-121.306645936181,36.2394530135304
Monterey,2024-11-02,0,1,-121.306645936181,36.2394530135304
Monterey,2024-11-09,1,0,-121.306645936181,36.2394530135304
Monterey,2024-11-16,0,1,-121.306645936181,36.2394530135304
Monterey,2024-11-23,1,0,-121.306645936181,36.2394530135304
Monterey,2024-11-30,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-07,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-14,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-21,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-28,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-04,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-11,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-18,0,1,-121.306645936181,36.2394530135304
Monterey,2025-01-25,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-01,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-08,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-15,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-22,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-01,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-08,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-15,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-22,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-29,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-05,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-12,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-19,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-26,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-03,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-10,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-17,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-24,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-31,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-07,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-14,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-21,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-28,0,1,-121.306645936181,36.2394530135304
Monterey,2024-10-12,0,1,-121.306645936181,36.2394530135304
Monterey,2024-10-19,0,1,-121.306645936181,36.2394530135304
Monterey,2024-10-26,0,1,-121.306645936181,36.2394530135304
Monterey,2024-11-02,0,1,-121.306645936181,36.2394530135304
Monterey,2024-11-09,0,1,-121.306645936181,36.2394530135304
Monterey,2024-11-16,1,0,-121.306645936181,36.2394530135304
Monterey,2024-11-23,1,0,-121.306645936181,36.2394530135304
Monterey,2024-11-30,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-07,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-14,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-21,1,0,-121.306645936181,36.2394530135304
Monterey,2024-12-28,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-04,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-11,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-18,1,0,-121.306645936181,36.2394530135304
Monterey,2025-01-25,1,0,-121.306645936181,36.2394530135304
Monterey,2025-02-01,1,0,-121.306645936181,36.2394530135304
Monterey,2025-02-08,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-15,0,1,-121.306645936181,36.2394530135304
Monterey,2025-02-22,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-01,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-08,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-15,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-22,0,1,-121.306645936181,36.2394530135304
Monterey,2025-03-29,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-05,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-12,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-19,0,1,-121.306645936181,36.2394530135304
Monterey,2025-04-26,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-03,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-10,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-17,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-24,0,1,-121.306645936181,36.2394530135304
Monterey,2025-05-31,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-07,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-14,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-21,0,1,-121.306645936181,36.2394530135304
Monterey,2025-06-28,0,1,-121.306645936181,36.2394530135304
Napa,2024-11-23,0,1,-122.330480233089,38.5066663252626
Napa,2024-11-30,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-07,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-14,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-21,1,0,-122.330480233089,38.5066663252626
Napa,2025-01-25,1,0,-122.330480233089,38.5066663252626
Napa,2025-02-01,0,1,-122.330480233089,38.5066663252626
Napa,2025-02-08,0,1,-122.330480233089,38.5066663252626
Napa,2025-02-15,0,1,-122.330480233089,38.5066663252626
Napa,2025-02-22,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-01,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-08,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-15,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-22,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-29,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-05,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-12,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-19,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-26,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-03,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-10,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-17,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-24,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-31,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-07,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-14,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-21,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-28,0,1,-122.330480233089,38.5066663252626
Napa,2024-10-12,0,1,-122.330480233089,38.5066663252626
Napa,2024-10-19,0,1,-122.330480233089,38.5066663252626
Napa,2024-10-26,0,1,-122.330480233089,38.5066663252626
Napa,2024-11-02,0,1,-122.330480233089,38.5066663252626
Napa,2024-11-09,0,1,-122.330480233089,38.5066663252626
Napa,2024-11-16,1,0,-122.330480233089,38.5066663252626
Napa,2024-11-23,1,0,-122.330480233089,38.5066663252626
Napa,2024-11-30,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-07,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-14,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-21,1,0,-122.330480233089,38.5066663252626
Napa,2024-12-28,1,0,-122.330480233089,38.5066663252626
Napa,2025-01-04,1,0,-122.330480233089,38.5066663252626
Napa,2025-01-11,1,0,-122.330480233089,38.5066663252626
Napa,2025-01-18,1,0,-122.330480233089,38.5066663252626
Napa,2025-01-25,1,0,-122.330480233089,38.5066663252626
Napa,2025-02-01,1,0,-122.330480233089,38.5066663252626
Napa,2025-02-08,0,1,-122.330480233089,38.5066663252626
Napa,2025-02-15,0,1,-122.330480233089,38.5066663252626
Napa,2025-02-22,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-01,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-08,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-15,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-22,0,1,-122.330480233089,38.5066663252626
Napa,2025-03-29,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-05,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-12,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-19,0,1,-122.330480233089,38.5066663252626
Napa,2025-04-26,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-03,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-10,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-17,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-24,0,1,-122.330480233089,38.5066663252626
Napa,2025-05-31,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-07,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-14,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-21,0,1,-122.330480233089,38.5066663252626
Napa,2025-06-28,0,1,-122.330480233089,38.5066663252626
Orange,2024-11-23,1,0,-117.776568320765,33.6768717321503
Orange,2024-11-30,1,0,-117.776568320765,33.6768717321503
Orange,2024-12-07,1,0,-117.776568320765,33.6768717321503
Orange,2024-12-14,1,0,-117.776568320765,33.6768717321503
Orange,2025-01-18,1,0,-117.776568320765,33.6768717321503
Orange,2025-01-25,0,1,-117.776568320765,33.6768717321503
Orange,2025-02-01,0,1,-117.776568320765,33.6768717321503
Orange,2025-02-08,0,1,-117.776568320765,33.6768717321503
Orange,2025-02-15,0,1,-117.776568320765,33.6768717321503
Orange,2025-02-22,0,1,-117.776568320765,33.6768717321503
Orange,2025-03-01,0,1,-117.776568320765,33.6768717321503
Orange,2025-03-08,0,1,-117.776568320765,33.6768717321503
Orange,2025-03-15,0,1,-117.776568320765,33.6768717321503
Orange,2025-03-22,0,1,-117.776568320765,33.6768717321503
Orange,2025-03-29,0,1,-117.776568320765,33.6768717321503
Orange,2025-04-05,0,1,-117.776568320765,33.6768717321503
Orange,2025-04-12,0,1,-117.776568320765,33.6768717321503
Orange,2025-04-19,0,1,-117.776568320765,33.6768717321503
Orange,2025-04-26,0,1,-117.776568320765,33.6768717321503
Orange,2025-05-03,0,1,-117.776568320765,33.6768717321503
Orange,2025-05-10,0,1,-117.776568320765,33.6768717321503
Orange,2025-05-17,0,1,-117.776568320765,33.6768717321503
Orange,2025-05-24,0,1,-117.776568320765,33.6768717321503
Orange,2025-05-31,0,1,-117.776568320765,33.6768717321503
Orange,2025-06-07,0,1,-117.776568320765,33.6768717321503
Orange,2025-06-14,0,1,-117.776568320765,33.6768717321503
Orange,2025-06-21,0,1,-117.776568320765,33.6768717321503
Placer,2024-11-23,1,0,-120.719034783993,39.0638469313082
Placer,2024-11-30,1,0,-120.719034783993,39.0638469313082
Placer,2024-12-07,1,0,-120.719034783993,39.0638469313082
Placer,2024-12-14,1,0,-120.719034783993,39.0638469313082
Placer,2024-12-21,1,0,-120.719034783993,39.0638469313082
Placer,2025-01-18,1,0,-120.719034783993,39.0638469313082
Placer,2025-01-25,0,1,-120.719034783993,39.0638469313082
Placer,2025-02-01,0,1,-120.719034783993,39.0638469313082
Placer,2025-02-08,0,1,-120.719034783993,39.0638469313082
Placer,2025-02-15,0,1,-120.719034783993,39.0638469313082
Placer,2025-02-22,0,1,-120.719034783993,39.0638469313082
Placer,2025-03-01,0,1,-120.719034783993,39.0638469313082
Placer,2025-03-08,0,1,-120.719034783993,39.0638469313082
Placer,2025-03-15,0,1,-120.719034783993,39.0638469313082
Plumas,2024-11-23,1,0,-120.837918773591,40.0046919792001
Plumas,2024-11-30,1,0,-120.837918773591,40.0046919792001
Plumas,2024-12-07,1,0,-120.837918773591,40.0046919792001
Plumas,2024-12-14,1,0,-120.837918773591,40.0046919792001
Plumas,2024-12-21,1,0,-120.837918773591,40.0046919792001
Plumas,2025-01-25,0,1,-120.837918773591,40.0046919792001
Plumas,2025-02-01,1,0,-120.837918773591,40.0046919792001
Plumas,2025-02-08,0,1,-120.837918773591,40.0046919792001
Plumas,2025-02-15,0,1,-120.837918773591,40.0046919792001
Plumas,2025-02-22,0,1,-120.837918773591,40.0046919792001
Plumas,2025-03-01,0,1,-120.837918773591,40.0046919792001
Plumas,2025-03-08,0,1,-120.837918773591,40.0046919792001
Plumas,2025-03-15,0,1,-120.837918773591,40.0046919792001
Plumas,2025-03-22,0,1,-120.837918773591,40.0046919792001
Plumas,2025-03-29,0,1,-120.837918773591,40.0046919792001
Plumas,2025-04-05,0,1,-120.837918773591,40.0046919792001
Plumas,2025-04-12,0,1,-120.837918773591,40.0046919792001
Plumas,2025-04-19,0,1,-120.837918773591,40.0046919792001
Plumas,2025-04-26,0,1,-120.837918773591,40.0046919792001
Plumas,2025-05-03,0,1,-120.837918773591,40.0046919792001
Plumas,2025-05-10,0,1,-120.837918773591,40.0046919792001
Plumas,2025-05-17,0,1,-120.837918773591,40.0046919792001
Plumas,2025-05-24,0,1,-120.837918773591,40.0046919792001
Plumas,2025-05-31,0,1,-120.837918773591,40.0046919792001
Plumas,2025-06-07,0,1,-120.837918773591,40.0046919792001
Plumas,2025-06-14,0,1,-120.837918773591,40.0046919792001
Plumas,2025-06-21,0,1,-120.837918773591,40.0046919792001
Riverside,2024-10-12,0,1,-115.993934847951,33.7463752216131
Riverside,2024-10-19,0,1,-115.993934847951,33.7463752216131
Riverside,2024-10-26,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-02,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-09,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-16,1,0,-115.993934847951,33.7463752216131
Riverside,2024-11-23,1,0,-115.993934847951,33.7463752216131
Riverside,2024-11-30,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-07,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-14,0,1,-115.993934847951,33.7463752216131
Riverside,2024-12-21,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-28,1,0,-115.993934847951,33.7463752216131
Riverside,2025-01-04,0,1,-115.993934847951,33.7463752216131
Riverside,2025-01-11,0,1,-115.993934847951,33.7463752216131
Riverside,2025-01-18,0,1,-115.993934847951,33.7463752216131
Riverside,2025-01-25,1,0,-115.993934847951,33.7463752216131
Riverside,2025-02-01,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-08,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-15,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-22,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-01,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-08,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-15,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-22,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-29,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-05,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-12,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-19,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-26,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-03,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-10,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-17,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-24,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-31,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-07,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-14,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-21,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-28,0,1,-115.993934847951,33.7463752216131
Riverside,2024-10-12,0,1,-115.993934847951,33.7463752216131
Riverside,2024-10-19,0,1,-115.993934847951,33.7463752216131
Riverside,2024-10-26,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-02,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-09,0,1,-115.993934847951,33.7463752216131
Riverside,2024-11-16,1,0,-115.993934847951,33.7463752216131
Riverside,2024-11-23,1,0,-115.993934847951,33.7463752216131
Riverside,2024-11-30,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-07,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-14,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-21,1,0,-115.993934847951,33.7463752216131
Riverside,2024-12-28,1,0,-115.993934847951,33.7463752216131
Riverside,2025-01-04,0,1,-115.993934847951,33.7463752216131
Riverside,2025-01-11,1,0,-115.993934847951,33.7463752216131
Riverside,2025-01-18,0,1,-115.993934847951,33.7463752216131
Riverside,2025-01-25,1,0,-115.993934847951,33.7463752216131
Riverside,2025-02-01,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-08,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-15,0,1,-115.993934847951,33.7463752216131
Riverside,2025-02-22,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-01,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-08,1,0,-115.993934847951,33.7463752216131
Riverside,2025-03-15,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-22,0,1,-115.993934847951,33.7463752216131
Riverside,2025-03-29,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-05,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-12,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-19,0,1,-115.993934847951,33.7463752216131
Riverside,2025-04-26,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-03,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-10,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-17,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-24,0,1,-115.993934847951,33.7463752216131
Riverside,2025-05-31,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-07,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-14,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-21,0,1,-115.993934847951,33.7463752216131
Riverside,2025-06-28,0,1,-115.993934847951,33.7463752216131
Sacramento,2024-10-12,0,1,-121.344519544524,38.4490528452387
Sacramento,2024-10-19,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-10-26,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-11-02,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-11-09,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-11-16,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-11-23,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-11-30,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-12-07,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-12-14,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-12-21,1,0,-121.344519544524,38.4490528452387
Sacramento,2024-12-28,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-01-04,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-01-11,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-01-18,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-01-25,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-02-01,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-02-08,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-02-15,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-02-22,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-03-01,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-03-08,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-03-15,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-03-22,1,0,-121.344519544524,38.4490528452387
Sacramento,2025-03-29,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-04-05,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-04-12,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-04-19,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-04-26,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-05-03,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-05-10,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-05-17,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-05-24,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-05-31,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-06-07,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-06-14,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-06-21,0,1,-121.344519544524,38.4490528452387
Sacramento,2025-06-28,0,1,-121.344519544524,38.4490528452387
San Benito,2024-10-19,0,1,-121.074081050714,36.6055107404214
San Benito,2024-10-26,0,1,-121.074081050714,36.6055107404214
San Benito,2024-11-02,0,1,-121.074081050714,36.6055107404214
San Benito,2024-11-09,0,1,-121.074081050714,36.6055107404214
San Benito,2024-11-16,1,0,-121.074081050714,36.6055107404214
San Benito,2024-11-23,1,0,-121.074081050714,36.6055107404214
San Benito,2024-11-30,0,1,-121.074081050714,36.6055107404214
San Benito,2024-12-07,0,1,-121.074081050714,36.6055107404214
San Benito,2024-12-14,1,0,-121.074081050714,36.6055107404214
San Benito,2024-12-21,1,0,-121.074081050714,36.6055107404214
San Benito,2024-12-28,1,0,-121.074081050714,36.6055107404214
San Benito,2025-01-04,1,0,-121.074081050714,36.6055107404214
San Benito,2025-01-11,1,0,-121.074081050714,36.6055107404214
San Benito,2025-01-18,0,1,-121.074081050714,36.6055107404214
San Benito,2025-01-25,0,1,-121.074081050714,36.6055107404214
San Benito,2025-02-01,0,1,-121.074081050714,36.6055107404214
San Benito,2025-02-08,0,1,-121.074081050714,36.6055107404214
San Benito,2025-02-15,0,1,-121.074081050714,36.6055107404214
San Benito,2025-02-22,0,1,-121.074081050714,36.6055107404214
San Benito,2025-03-01,0,1,-121.074081050714,36.6055107404214
San Benito,2025-03-08,0,1,-121.074081050714,36.6055107404214
San Benito,2025-03-15,0,1,-121.074081050714,36.6055107404214
San Benito,2025-03-22,0,1,-121.074081050714,36.6055107404214
San Benito,2025-03-29,0,1,-121.074081050714,36.6055107404214
San Benito,2025-04-05,0,1,-121.074081050714,36.6055107404214
San Benito,2025-04-12,0,1,-121.074081050714,36.6055107404214
San Benito,2025-04-19,0,1,-121.074081050714,36.6055107404214
San Benito,2025-04-26,0,1,-121.074081050714,36.6055107404214
San Benito,2025-05-03,0,1,-121.074081050714,36.6055107404214
San Benito,2025-05-10,0,1,-121.074081050714,36.6055107404214
San Benito,2025-05-17,0,1,-121.074081050714,36.6055107404214
San Benito,2025-05-24,0,1,-121.074081050714,36.6055107404214
San Benito,2025-05-31,0,1,-121.074081050714,36.6055107404214
San Benito,2025-06-07,0,1,-121.074081050714,36.6055107404214
San Benito,2025-06-14,0,1,-121.074081050714,36.6055107404214
San Benito,2025-06-21,0,1,-121.074081050714,36.6055107404214
San Benito,2025-06-28,0,1,-121.074081050714,36.6055107404214
San Bernardino,2024-10-12,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-10-19,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-10-26,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-11-02,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-11-09,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-11-16,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-11-23,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-11-30,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-12-07,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-14,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-21,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-28,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-01-04,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-01-11,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-01-18,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-01-25,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-01,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-08,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-02-15,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-22,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-01,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-08,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-15,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-22,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-29,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-04-05,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-04-12,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-04-19,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-04-26,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-05-03,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-05-10,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-05-17,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-05-24,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-05-31,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-06-07,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-06-14,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-06-21,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-06-28,0,1,-116.176668590512,34.8417089807095
San Bernardino,2024-11-23,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-11-30,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-07,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-14,1,0,-116.176668590512,34.8417089807095
San Bernardino,2024-12-21,1,0,-116.176668590512,34.8417089807095
San Bernardino,2025-02-01,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-08,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-15,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-02-22,0,1,-116.176668590512,34.8417089807095
San Bernardino,2025-03-01,0,1,-116.176668590512,34.8417089807095
